account_id,customer_id,account_type,credit_limit,open_date,status
ACC_CUST_01168_0,CUST_01168,credit,9626.46,2022-10-27,active
ACC_CUST_01169_0,CUST_01169,credit,16268.62,2021-11-20,active
ACC_CUST_01169_1,CUST_01169,credit,12204.25,2022-04-24,active
ACC_CUST_01169_2,CUST_01169,loan,59222.5,2023-07-16,active
ACC_CUST_01170_0,CUST_01170,loan,86143.32,2023-09-03,active
ACC_CUST_01170_1,CUST_01170,credit,24159.66,2022-09-04,active
ACC_CUST_01171_0,CUST_01171,credit,164057.66,2023-08-10,active
ACC_CUST_01171_1,CUST_01171,loan,71734.47,2023-04-13,active
ACC_CUST_01171_2,CUST_01171,loan,40844.05,2022-04-29,active
ACC_CUST_01172_0,CUST_01172,loan,49005.75,2022-01-24,active
ACC_CUST_01172_1,CUST_01172,credit,11462.08,2020-04-09,active
ACC_CUST_01173_0,CUST_01173,mortgage,490635.38,2023-01-04,active
ACC_CUST_01174_0,CUST_01174,mortgage,1549438.93,2022-09-08,active
ACC_CUST_01174_1,CUST_01174,credit,26012.34,2023-07-01,active
ACC_CUST_01175_0,CUST_01175,credit,15918.4,2021-10-12,active
ACC_CUST_01175_1,CUST_01175,credit,107146.05,2021-04-25,active
ACC_CUST_01176_0,CUST_01176,credit,15882.48,2021-01-11,active
ACC_CUST_01176_1,CUST_01176,credit,363455.92,2021-03-11,active
ACC_CUST_01177_0,CUST_01177,loan,69207.14,2020-06-05,active
ACC_CUST_01178_0,CUST_01178,loan,43297.53,2021-05-16,active
ACC_CUST_01178_1,CUST_01178,credit,11378.23,2019-04-28,active
ACC_CUST_01179_0,CUST_01179,loan,116440.27,2021-10-13,active
ACC_CUST_01180_0,CUST_01180,credit,8482.29,2021-01-29,active
ACC_CUST_01180_1,CUST_01180,credit,13412.35,2020-09-07,active
ACC_CUST_01181_0,CUST_01181,loan,186070.29,2022-09-03,active
ACC_CUST_01181_1,CUST_01181,credit,10601.05,2022-08-11,active
ACC_CUST_01182_0,CUST_01182,loan,48942.99,2023-06-11,active
ACC_CUST_01183_0,CUST_01183,credit,8171.77,2021-10-10,active
ACC_CUST_01184_0,CUST_01184,loan,49429.54,2023-02-04,active
ACC_CUST_01184_1,CUST_01184,loan,422657.72,2022-04-15,active
ACC_CUST_01185_0,CUST_01185,mortgage,1028641.49,2022-01-17,active
ACC_CUST_01185_1,CUST_01185,credit,16143.28,2020-12-08,active
ACC_CUST_01185_2,CUST_01185,credit,16948.69,2022-11-10,active
ACC_CUST_01186_0,CUST_01186,credit,18235.53,2023-06-02,active
ACC_CUST_01186_1,CUST_01186,mortgage,1061195.32,2022-01-09,active
ACC_CUST_01186_2,CUST_01186,credit,10864.1,2022-08-12,active
ACC_CUST_01187_0,CUST_01187,credit,8022.9,2021-04-29,active
ACC_CUST_01187_1,CUST_01187,credit,11036.91,2020-10-18,active
ACC_CUST_01187_2,CUST_01187,loan,76747.36,2022-04-18,active
ACC_CUST_01188_0,CUST_01188,credit,24330.87,2023-12-30,active
ACC_CUST_01189_0,CUST_01189,credit,19458.95,2022-11-14,active
ACC_CUST_01189_1,CUST_01189,credit,15837.41,2022-11-11,active
ACC_CUST_01189_2,CUST_01189,credit,304025.78,2023-12-02,active
ACC_CUST_01190_0,CUST_01190,credit,8026.36,2021-07-13,active
ACC_CUST_01190_1,CUST_01190,loan,51338.35,2022-09-10,active
ACC_CUST_01190_2,CUST_01190,credit,8662.12,2021-09-29,active
ACC_CUST_01191_0,CUST_01191,loan,48985.96,2023-05-04,active
ACC_CUST_01192_0,CUST_01192,credit,18107.6,2023-11-29,active
ACC_CUST_01193_0,CUST_01193,loan,84665.05,2023-03-31,active
ACC_CUST_01193_1,CUST_01193,credit,30748.27,2023-08-13,active
ACC_CUST_01193_2,CUST_01193,credit,18562.74,2023-06-22,active
ACC_CUST_01194_0,CUST_01194,credit,11805.86,2023-07-15,active
ACC_CUST_01194_1,CUST_01194,credit,12204.39,2022-06-23,active
ACC_CUST_01194_2,CUST_01194,credit,10304.82,2023-07-20,active
ACC_CUST_01195_0,CUST_01195,credit,9823.45,2022-08-18,active
ACC_CUST_01195_1,CUST_01195,loan,93322.25,2023-10-25,active
ACC_CUST_01196_0,CUST_01196,credit,32272.55,2023-07-12,active
ACC_CUST_01196_1,CUST_01196,credit,38778.82,2023-08-14,active
ACC_CUST_01196_2,CUST_01196,credit,26543.84,2023-07-03,active
ACC_CUST_01197_0,CUST_01197,credit,8077.69,2023-08-14,active
ACC_CUST_01197_1,CUST_01197,mortgage,656444.65,2023-07-15,active
ACC_CUST_01198_0,CUST_01198,credit,16300.11,2021-08-10,active
ACC_CUST_01199_0,CUST_01199,credit,40728.86,2021-07-07,active
ACC_CUST_01199_1,CUST_01199,credit,8413.65,2021-10-26,active
ACC_CUST_01200_0,CUST_01200,mortgage,629029.26,2020-12-18,active
ACC_CUST_01200_1,CUST_01200,credit,8441.08,2023-07-04,active
ACC_CUST_01201_0,CUST_01201,credit,16111.53,2022-07-29,active
ACC_CUST_01202_0,CUST_01202,loan,80308.37,2023-04-24,active
ACC_CUST_01203_0,CUST_01203,credit,23038.41,2022-12-20,active
ACC_CUST_01203_1,CUST_01203,credit,2176274.4,2022-10-15,active
ACC_CUST_01204_0,CUST_01204,credit,214281.91,2021-05-04,active
ACC_CUST_01204_1,CUST_01204,credit,22950.45,2023-04-14,active
ACC_CUST_01204_2,CUST_01204,credit,317470.16,2023-07-30,active
ACC_CUST_01205_0,CUST_01205,mortgage,953745.01,2022-12-17,active
ACC_CUST_01205_1,CUST_01205,credit,12113.68,2023-01-13,active
ACC_CUST_01205_2,CUST_01205,credit,152930.31,2021-11-29,active
ACC_CUST_01206_0,CUST_01206,credit,22839.35,2023-09-10,active
ACC_CUST_01207_0,CUST_01207,credit,9111.2,2023-02-27,active
ACC_CUST_01207_1,CUST_01207,credit,30703.27,2023-06-16,active
ACC_CUST_01208_0,CUST_01208,mortgage,517175.65,2022-01-18,active
ACC_CUST_01208_1,CUST_01208,credit,8360.02,2022-01-17,active
ACC_CUST_01209_0,CUST_01209,credit,18254.19,2023-10-07,active
ACC_CUST_01209_1,CUST_01209,credit,23789.89,2023-01-03,active
ACC_CUST_01209_2,CUST_01209,credit,25915.63,2022-07-29,active
ACC_CUST_01210_0,CUST_01210,credit,10822.81,2020-09-14,active
ACC_CUST_01211_0,CUST_01211,mortgage,1650984.82,2022-09-15,active
ACC_CUST_01211_1,CUST_01211,credit,11336.49,2022-09-30,active
ACC_CUST_01212_0,CUST_01212,mortgage,678767.5,2023-04-13,active
ACC_CUST_01213_0,CUST_01213,loan,40315.46,2023-08-12,active
ACC_CUST_01213_1,CUST_01213,credit,10345.31,2022-08-11,active
ACC_CUST_01213_2,CUST_01213,credit,14057.1,2022-05-21,active
ACC_CUST_01214_0,CUST_01214,credit,15014.72,2022-08-17,active
ACC_CUST_01214_1,CUST_01214,loan,88700.29,2022-01-12,active
ACC_CUST_01215_0,CUST_01215,credit,11917.88,2022-10-18,active
ACC_CUST_01216_0,CUST_01216,loan,392614.32,2021-07-03,active
ACC_CUST_01216_1,CUST_01216,credit,25209.66,2023-09-23,active
ACC_CUST_01216_2,CUST_01216,loan,170905.88,2023-04-05,active
ACC_CUST_01217_0,CUST_01217,credit,40612.96,2022-05-03,active
ACC_CUST_01217_1,CUST_01217,credit,104255.61,2023-06-07,active
ACC_CUST_01218_0,CUST_01218,credit,39393.23,2023-12-02,active
ACC_CUST_01219_0,CUST_01219,credit,9832.36,2023-07-27,active
ACC_CUST_01220_0,CUST_01220,credit,10402.52,2022-05-17,active
ACC_CUST_01220_1,CUST_01220,credit,18369.71,2021-01-27,active
ACC_CUST_01220_2,CUST_01220,credit,10775.93,2022-06-13,active
ACC_CUST_01221_0,CUST_01221,loan,33933.54,2022-07-30,active
ACC_CUST_01221_1,CUST_01221,credit,8173.41,2022-04-04,active
ACC_CUST_01221_2,CUST_01221,credit,11732.29,2023-10-12,active
ACC_CUST_01222_0,CUST_01222,credit,16725.84,2020-10-08,active
ACC_CUST_01222_1,CUST_01222,credit,16164.02,2021-04-08,active
ACC_CUST_01223_0,CUST_01223,credit,20045.34,2022-11-08,active
ACC_CUST_01223_1,CUST_01223,credit,16019.93,2023-08-31,active
ACC_CUST_01224_0,CUST_01224,credit,15890.44,2023-10-08,active
ACC_CUST_01224_1,CUST_01224,credit,19377.96,2021-07-30,active
ACC_CUST_01224_2,CUST_01224,credit,56734.95,2021-10-06,active
ACC_CUST_01225_0,CUST_01225,loan,63376.28,2021-10-24,active
ACC_CUST_01225_1,CUST_01225,credit,11180.9,2022-01-30,active
ACC_CUST_01225_2,CUST_01225,mortgage,9197479.25,2023-12-10,active
ACC_CUST_01226_0,CUST_01226,credit,15136.39,2022-04-18,active
ACC_CUST_01226_1,CUST_01226,mortgage,18428296.82,2023-07-31,active
ACC_CUST_01227_0,CUST_01227,loan,63290.85,2023-11-07,active
ACC_CUST_01227_1,CUST_01227,credit,11418.46,2023-08-24,active
ACC_CUST_01227_2,CUST_01227,loan,41102.75,2022-11-23,active
ACC_CUST_01228_0,CUST_01228,mortgage,734567.27,2023-07-19,active
ACC_CUST_01228_1,CUST_01228,credit,67229.88,2023-06-15,active
ACC_CUST_01228_2,CUST_01228,credit,15431.48,2023-06-23,active
ACC_CUST_01229_0,CUST_01229,credit,10441.8,2021-09-22,active
ACC_CUST_01229_1,CUST_01229,mortgage,707233.46,2023-08-24,active
ACC_CUST_01229_2,CUST_01229,loan,45651.53,2021-02-13,active
ACC_CUST_01230_0,CUST_01230,credit,10152.0,2023-08-18,active
ACC_CUST_01231_0,CUST_01231,credit,16417.42,2023-09-16,active
ACC_CUST_01231_1,CUST_01231,credit,26076.47,2021-09-22,active
ACC_CUST_01232_0,CUST_01232,credit,17340.04,2022-07-23,active
ACC_CUST_01232_1,CUST_01232,credit,11668.26,2021-05-22,active
ACC_CUST_01233_0,CUST_01233,credit,9826.79,2021-05-04,active
ACC_CUST_01233_1,CUST_01233,loan,53445.4,2022-12-08,active
ACC_CUST_01234_0,CUST_01234,credit,20685.02,2023-08-12,active
ACC_CUST_01234_1,CUST_01234,credit,19477.3,2021-05-18,active
ACC_CUST_01234_2,CUST_01234,credit,20266.94,2020-10-24,active
ACC_CUST_01235_0,CUST_01235,credit,67595.57,2023-06-22,active
ACC_CUST_01235_1,CUST_01235,credit,15817.03,2023-12-13,active
ACC_CUST_01236_0,CUST_01236,credit,10197.29,2022-07-12,active
ACC_CUST_01237_0,CUST_01237,credit,16241.83,2020-12-19,active
ACC_CUST_01237_1,CUST_01237,credit,18403.24,2021-03-11,active
ACC_CUST_01238_0,CUST_01238,credit,8645.96,2023-06-12,active
ACC_CUST_01238_1,CUST_01238,credit,8545.69,2023-02-12,active
ACC_CUST_01238_2,CUST_01238,credit,9438.1,2023-11-07,active
ACC_CUST_01239_0,CUST_01239,loan,60311.89,2023-02-26,active
ACC_CUST_01239_1,CUST_01239,credit,97614.27,2023-01-13,active
ACC_CUST_01240_0,CUST_01240,credit,16082.02,2023-04-20,active
ACC_CUST_01240_1,CUST_01240,credit,21227.4,2022-08-19,active
ACC_CUST_01241_0,CUST_01241,credit,19500.23,2022-10-13,active
ACC_CUST_01242_0,CUST_01242,loan,64066.87,2023-02-08,active
ACC_CUST_01242_1,CUST_01242,credit,10009.78,2022-01-20,active
ACC_CUST_01243_0,CUST_01243,credit,17009.3,2022-12-19,active
ACC_CUST_01243_1,CUST_01243,credit,16954.3,2022-11-03,active
ACC_CUST_01244_0,CUST_01244,mortgage,838082.01,2023-04-09,active
ACC_CUST_01245_0,CUST_01245,credit,18193.17,2022-06-11,active
ACC_CUST_01245_1,CUST_01245,credit,17614.13,2022-03-24,active
ACC_CUST_01245_2,CUST_01245,loan,94724.54,2022-01-28,active
ACC_CUST_01246_0,CUST_01246,credit,15553.42,2020-07-01,active
ACC_CUST_01247_0,CUST_01247,credit,17000.99,2020-05-23,active
ACC_CUST_01248_0,CUST_01248,credit,11058.29,2020-07-18,active
ACC_CUST_01248_1,CUST_01248,loan,201491.78,2020-11-16,active
ACC_CUST_01248_2,CUST_01248,credit,8262.88,2020-04-21,active
ACC_CUST_01249_0,CUST_01249,loan,40665.39,2023-08-23,active
ACC_CUST_01250_0,CUST_01250,credit,10178.7,2022-09-13,active
ACC_CUST_01250_1,CUST_01250,loan,40909.57,2020-01-20,active
ACC_CUST_01250_2,CUST_01250,credit,15424.63,2023-04-16,active
ACC_CUST_01251_0,CUST_01251,credit,19218.2,2021-10-15,active
ACC_CUST_01252_0,CUST_01252,mortgage,967492.34,2022-10-07,active
ACC_CUST_01252_1,CUST_01252,credit,13969.8,2022-08-31,active
ACC_CUST_01252_2,CUST_01252,credit,13072.95,2022-08-26,active
ACC_CUST_01253_0,CUST_01253,credit,8988.37,2020-09-05,active
ACC_CUST_01253_1,CUST_01253,credit,9249.56,2023-10-01,active
ACC_CUST_01253_2,CUST_01253,credit,10975.16,2021-12-28,active
ACC_CUST_01254_0,CUST_01254,credit,10061.57,2022-01-29,active
ACC_CUST_01254_1,CUST_01254,credit,46222.52,2019-06-11,active
ACC_CUST_01255_0,CUST_01255,credit,27023.27,2023-11-10,active
ACC_CUST_01255_1,CUST_01255,credit,18460.02,2022-04-11,active
ACC_CUST_01256_0,CUST_01256,credit,12795.68,2023-11-03,active
ACC_CUST_01256_1,CUST_01256,loan,48976.29,2022-12-08,active
ACC_CUST_01256_2,CUST_01256,loan,181576.02,2023-11-11,active
ACC_CUST_01257_0,CUST_01257,credit,11230.53,2022-12-24,active
ACC_CUST_01257_1,CUST_01257,loan,34072.69,2023-02-28,active
ACC_CUST_01258_0,CUST_01258,credit,12453.91,2023-08-07,active
ACC_CUST_01259_0,CUST_01259,credit,15729.09,2022-11-22,active
ACC_CUST_01260_0,CUST_01260,credit,23256.62,2022-02-16,active
ACC_CUST_01260_1,CUST_01260,credit,27542.63,2023-12-12,active
ACC_CUST_01261_0,CUST_01261,credit,106459.1,2022-11-22,active
ACC_CUST_01261_1,CUST_01261,loan,164765.39,2023-04-15,active
ACC_CUST_01261_2,CUST_01261,credit,13348.94,2022-12-07,active
ACC_CUST_01262_0,CUST_01262,credit,12973.8,2023-12-10,active
ACC_CUST_01262_1,CUST_01262,credit,14984.03,2022-06-22,active
ACC_CUST_01263_0,CUST_01263,credit,10840.48,2023-08-16,active
ACC_CUST_01263_1,CUST_01263,credit,10219.86,2023-01-27,active
ACC_CUST_01263_2,CUST_01263,loan,139626.7,2022-01-26,active
ACC_CUST_01264_0,CUST_01264,credit,18465.85,2019-12-16,active
ACC_CUST_01265_0,CUST_01265,credit,10782.56,2021-11-02,active
ACC_CUST_01265_1,CUST_01265,credit,36923.56,2022-07-19,active
ACC_CUST_01266_0,CUST_01266,credit,18279.3,2023-08-01,active
ACC_CUST_01266_1,CUST_01266,credit,11083.56,2019-02-15,active
ACC_CUST_01267_0,CUST_01267,loan,38497.42,2021-08-24,active
ACC_CUST_01267_1,CUST_01267,loan,59409.64,2020-07-11,active
ACC_CUST_01267_2,CUST_01267,credit,9340.66,2021-04-15,active
ACC_CUST_01268_0,CUST_01268,credit,14819.19,2022-09-24,active
ACC_CUST_01268_1,CUST_01268,credit,18157.05,2022-04-09,active
ACC_CUST_01268_2,CUST_01268,loan,47292.79,2022-11-04,active
ACC_CUST_01269_0,CUST_01269,credit,10869.88,2019-06-18,active
ACC_CUST_01269_1,CUST_01269,credit,10423.77,2021-01-30,active
ACC_CUST_01270_0,CUST_01270,credit,12131.33,2022-10-02,active
ACC_CUST_01270_1,CUST_01270,credit,11149.63,2023-02-25,active
ACC_CUST_01271_0,CUST_01271,credit,16027.81,2022-12-03,active
ACC_CUST_01272_0,CUST_01272,credit,32215.52,2023-10-29,active
ACC_CUST_01272_1,CUST_01272,credit,14582.45,2021-09-02,active
ACC_CUST_01273_0,CUST_01273,credit,30659.28,2022-01-30,active
ACC_CUST_01274_0,CUST_01274,mortgage,1380767.0,2023-06-01,active
ACC_CUST_01274_1,CUST_01274,credit,35983.61,2023-07-17,active
ACC_CUST_01275_0,CUST_01275,credit,23846.08,2020-11-28,active
ACC_CUST_01275_1,CUST_01275,credit,52855.04,2022-03-27,active
ACC_CUST_01275_2,CUST_01275,credit,15999.54,2019-09-29,active
ACC_CUST_01276_0,CUST_01276,loan,73724.85,2022-06-24,active
ACC_CUST_01277_0,CUST_01277,mortgage,827362.2,2023-06-29,active
ACC_CUST_01277_1,CUST_01277,loan,41947.82,2021-06-10,active
ACC_CUST_01278_0,CUST_01278,credit,16779.24,2022-04-17,active
ACC_CUST_01278_1,CUST_01278,credit,11978.81,2023-11-22,active
ACC_CUST_01279_0,CUST_01279,credit,11133.3,2022-12-10,active
ACC_CUST_01279_1,CUST_01279,credit,12945.46,2022-12-17,active
ACC_CUST_01280_0,CUST_01280,mortgage,867667.21,2023-07-26,active
ACC_CUST_01280_1,CUST_01280,credit,10079.91,2023-12-11,active
ACC_CUST_01280_2,CUST_01280,credit,27721.76,2023-02-23,active
ACC_CUST_01281_0,CUST_01281,credit,8369.68,2020-11-15,active
ACC_CUST_01281_1,CUST_01281,credit,17914.93,2020-04-26,active
ACC_CUST_01281_2,CUST_01281,mortgage,1136835.53,2020-11-16,active
ACC_CUST_01282_0,CUST_01282,credit,19469.88,2022-12-23,active
ACC_CUST_01283_0,CUST_01283,loan,42963.74,2020-06-30,active
ACC_CUST_01283_1,CUST_01283,credit,10659.94,2020-10-20,active
ACC_CUST_01283_2,CUST_01283,credit,11712.03,2021-08-24,active
ACC_CUST_01284_0,CUST_01284,credit,11532.84,2022-12-05,active
ACC_CUST_01284_1,CUST_01284,credit,34778.99,2021-03-16,active
ACC_CUST_01285_0,CUST_01285,credit,17008.19,2020-01-03,active
ACC_CUST_01285_1,CUST_01285,credit,56776.69,2020-01-26,active
ACC_CUST_01286_0,CUST_01286,credit,24180.49,2023-04-21,active
ACC_CUST_01286_1,CUST_01286,credit,17879.72,2023-06-29,active
ACC_CUST_01287_0,CUST_01287,mortgage,662038.08,2023-09-05,active
ACC_CUST_01287_1,CUST_01287,loan,166830.72,2022-11-24,active
ACC_CUST_01288_0,CUST_01288,loan,53334.31,2022-02-18,active
ACC_CUST_01288_1,CUST_01288,credit,9361.72,2022-10-16,active
ACC_CUST_01289_0,CUST_01289,credit,28326.1,2021-03-28,active
ACC_CUST_01289_1,CUST_01289,credit,31120.74,2023-06-17,active
ACC_CUST_01290_0,CUST_01290,credit,38230.76,2021-07-30,active
ACC_CUST_01290_1,CUST_01290,credit,10511.28,2021-07-31,active
ACC_CUST_01291_0,CUST_01291,credit,11510.62,2023-01-22,active
ACC_CUST_01291_1,CUST_01291,loan,56623.87,2023-11-24,active
ACC_CUST_01292_0,CUST_01292,credit,84974.01,2022-04-20,active
ACC_CUST_01292_1,CUST_01292,credit,14760.04,2022-06-19,active
ACC_CUST_01292_2,CUST_01292,credit,13129.05,2020-08-02,active
ACC_CUST_01293_0,CUST_01293,credit,56218.7,2020-04-01,active
ACC_CUST_01294_0,CUST_01294,loan,37932.35,2023-09-04,active
ACC_CUST_01295_0,CUST_01295,credit,15289.95,2022-08-27,active
ACC_CUST_01295_1,CUST_01295,credit,39246.81,2023-06-27,active
ACC_CUST_01296_0,CUST_01296,credit,19358.27,2023-05-30,active
ACC_CUST_01296_1,CUST_01296,credit,49668.92,2021-07-02,active
ACC_CUST_01297_0,CUST_01297,loan,549411.08,2021-12-17,active
ACC_CUST_01298_0,CUST_01298,credit,28119.86,2022-06-17,active
ACC_CUST_01298_1,CUST_01298,mortgage,1373606.84,2023-12-27,active
ACC_CUST_01298_2,CUST_01298,loan,64829.64,2022-09-30,active
ACC_CUST_01299_0,CUST_01299,loan,807045.56,2023-10-25,active
ACC_CUST_01300_0,CUST_01300,mortgage,593953.66,2023-05-27,active
ACC_CUST_01300_1,CUST_01300,credit,8807.54,2023-04-29,active
ACC_CUST_01301_0,CUST_01301,credit,8989.98,2021-05-13,active
ACC_CUST_01302_0,CUST_01302,credit,22791.95,2023-10-21,active
ACC_CUST_01302_1,CUST_01302,credit,8979.99,2023-06-27,active
ACC_CUST_01302_2,CUST_01302,credit,32387.86,2023-11-05,active
ACC_CUST_01303_0,CUST_01303,loan,65578.47,2023-07-09,active
ACC_CUST_01303_1,CUST_01303,loan,73677.78,2023-08-09,active
ACC_CUST_01303_2,CUST_01303,loan,47533.52,2023-03-21,active
ACC_CUST_01304_0,CUST_01304,mortgage,660814.42,2022-04-20,active
ACC_CUST_01305_0,CUST_01305,credit,13114.17,2021-06-10,active
ACC_CUST_01305_1,CUST_01305,loan,47071.46,2023-11-10,active
ACC_CUST_01305_2,CUST_01305,mortgage,738024.2,2022-01-04,active
ACC_CUST_01306_0,CUST_01306,credit,9245.45,2023-08-29,active
ACC_CUST_01306_1,CUST_01306,loan,34012.78,2023-01-07,active
ACC_CUST_01306_2,CUST_01306,credit,8538.61,2023-09-08,active
ACC_CUST_01307_0,CUST_01307,credit,11163.7,2022-10-30,active
ACC_CUST_01307_1,CUST_01307,mortgage,719175.04,2023-03-08,active
ACC_CUST_01308_0,CUST_01308,mortgage,1124058.04,2020-08-24,active
ACC_CUST_01308_1,CUST_01308,credit,17182.32,2023-07-10,active
ACC_CUST_01309_0,CUST_01309,credit,37689.95,2021-11-23,active
ACC_CUST_01309_1,CUST_01309,credit,15143.93,2020-10-05,active
ACC_CUST_01310_0,CUST_01310,credit,14215.43,2021-12-01,active
ACC_CUST_01311_0,CUST_01311,credit,13629.93,2023-06-26,active
ACC_CUST_01311_1,CUST_01311,loan,46408.18,2022-10-01,active
ACC_CUST_01311_2,CUST_01311,credit,14361.3,2023-12-21,active
ACC_CUST_01312_0,CUST_01312,credit,14699.96,2023-10-31,active
ACC_CUST_01313_0,CUST_01313,credit,13871.44,2022-01-09,active
ACC_CUST_01314_0,CUST_01314,credit,13751.25,2022-12-06,active
ACC_CUST_01314_1,CUST_01314,loan,259312.38,2022-08-31,active
ACC_CUST_01314_2,CUST_01314,credit,16957.49,2022-12-12,active
ACC_CUST_01315_0,CUST_01315,credit,18630.01,2022-12-21,active
ACC_CUST_01315_1,CUST_01315,loan,70390.54,2023-01-13,active
ACC_CUST_01316_0,CUST_01316,credit,12768.59,2023-06-12,active
ACC_CUST_01316_1,CUST_01316,credit,54049.96,2022-02-25,active
ACC_CUST_01317_0,CUST_01317,credit,11340.13,2022-10-06,active
ACC_CUST_01317_1,CUST_01317,credit,10209.97,2022-08-20,active
ACC_CUST_01318_0,CUST_01318,mortgage,983996.5,2023-11-07,active
ACC_CUST_01318_1,CUST_01318,credit,58450.86,2022-10-31,active
ACC_CUST_01318_2,CUST_01318,mortgage,606850.06,2023-08-11,active
ACC_CUST_01319_0,CUST_01319,credit,11158.7,2021-12-05,active
ACC_CUST_01319_1,CUST_01319,credit,10613.5,2022-02-12,active
ACC_CUST_01320_0,CUST_01320,credit,39492.36,2023-11-07,active
ACC_CUST_01320_1,CUST_01320,credit,27418.71,2022-06-09,active
ACC_CUST_01321_0,CUST_01321,credit,15910.06,2020-12-07,active
ACC_CUST_01321_1,CUST_01321,credit,16830.5,2022-09-04,active
ACC_CUST_01322_0,CUST_01322,loan,44542.87,2023-01-31,active
ACC_CUST_01323_0,CUST_01323,credit,31153.28,2022-09-20,active
ACC_CUST_01323_1,CUST_01323,credit,26670.24,2021-12-27,active
ACC_CUST_01324_0,CUST_01324,mortgage,1010817.66,2022-03-30,active
ACC_CUST_01325_0,CUST_01325,loan,382803.77,2023-02-11,active
ACC_CUST_01325_1,CUST_01325,credit,14706.32,2023-03-01,active
ACC_CUST_01325_2,CUST_01325,credit,14192.49,2023-11-29,active
ACC_CUST_01326_0,CUST_01326,credit,17834.16,2021-09-21,active
ACC_CUST_01327_0,CUST_01327,loan,44832.18,2023-05-23,active
ACC_CUST_01328_0,CUST_01328,credit,16086.4,2023-04-09,active
ACC_CUST_01328_1,CUST_01328,mortgage,984325.58,2022-10-01,active
ACC_CUST_01328_2,CUST_01328,credit,32970.75,2023-06-19,active
ACC_CUST_01329_0,CUST_01329,credit,11047.15,2020-02-19,active
ACC_CUST_01329_1,CUST_01329,credit,42337.42,2020-02-09,active
ACC_CUST_01330_0,CUST_01330,credit,28241.18,2020-11-29,active
ACC_CUST_01330_1,CUST_01330,credit,11908.27,2022-09-05,active
ACC_CUST_01330_2,CUST_01330,credit,8077.17,2023-11-25,active
ACC_CUST_01331_0,CUST_01331,loan,133891.08,2022-06-24,active
ACC_CUST_01332_0,CUST_01332,credit,15953.07,2023-02-25,active
ACC_CUST_01332_1,CUST_01332,credit,15648.8,2022-08-25,active
ACC_CUST_01332_2,CUST_01332,credit,105484.99,2022-08-19,active
ACC_CUST_01333_0,CUST_01333,credit,11698.52,2022-12-01,active
ACC_CUST_01334_0,CUST_01334,credit,14733.38,2022-06-28,active
ACC_CUST_01334_1,CUST_01334,credit,12702.64,2022-04-03,active
ACC_CUST_01334_2,CUST_01334,mortgage,881003.56,2021-09-04,active
ACC_CUST_01335_0,CUST_01335,credit,11856.91,2022-08-24,active
ACC_CUST_01335_1,CUST_01335,credit,11600.24,2023-10-11,active
ACC_CUST_01335_2,CUST_01335,credit,10238.56,2023-10-30,active
ACC_CUST_01336_0,CUST_01336,loan,32420.17,2021-11-08,active
ACC_CUST_01337_0,CUST_01337,credit,16837.86,2023-08-29,active
ACC_CUST_01337_1,CUST_01337,credit,25301.38,2020-10-04,active
ACC_CUST_01337_2,CUST_01337,mortgage,1276050.16,2020-12-22,active
ACC_CUST_01338_0,CUST_01338,credit,8025.58,2023-01-29,active
ACC_CUST_01339_0,CUST_01339,mortgage,601941.47,2021-06-29,active
ACC_CUST_01340_0,CUST_01340,credit,21831.65,2023-09-14,active
ACC_CUST_01340_1,CUST_01340,credit,47721.37,2023-11-06,active
ACC_CUST_01340_2,CUST_01340,mortgage,1438350.56,2023-06-30,active
ACC_CUST_01341_0,CUST_01341,credit,12387.24,2021-04-06,active
ACC_CUST_01341_1,CUST_01341,credit,18657.37,2023-01-24,active
ACC_CUST_01341_2,CUST_01341,credit,17977.89,2021-11-08,active
ACC_CUST_01342_0,CUST_01342,credit,45003.61,2023-03-30,active
ACC_CUST_01343_0,CUST_01343,credit,11900.29,2022-06-07,active
ACC_CUST_01344_0,CUST_01344,credit,8853.32,2020-11-06,active
ACC_CUST_01344_1,CUST_01344,mortgage,1927091.5,2023-11-19,active
ACC_CUST_01344_2,CUST_01344,credit,8096.2,2021-02-27,active
ACC_CUST_01345_0,CUST_01345,loan,64140.58,2023-02-10,active
ACC_CUST_01346_0,CUST_01346,credit,18012.09,2022-01-05,active
ACC_CUST_01347_0,CUST_01347,loan,32824.34,2022-10-22,active
ACC_CUST_01348_0,CUST_01348,credit,44750.16,2022-03-14,active
ACC_CUST_01349_0,CUST_01349,credit,14134.98,2021-03-03,active
ACC_CUST_01349_1,CUST_01349,loan,44879.02,2022-02-18,active
ACC_CUST_01350_0,CUST_01350,credit,10634.74,2021-06-22,active
ACC_CUST_01350_1,CUST_01350,credit,29979.2,2023-03-25,active
ACC_CUST_01351_0,CUST_01351,credit,13753.34,2022-04-02,active
ACC_CUST_01351_1,CUST_01351,credit,12064.77,2022-04-29,active
ACC_CUST_01351_2,CUST_01351,mortgage,698951.84,2022-12-05,active
ACC_CUST_01352_0,CUST_01352,loan,71935.65,2023-09-04,active
ACC_CUST_01352_1,CUST_01352,credit,19258.79,2022-10-30,active
ACC_CUST_01352_2,CUST_01352,credit,142614.39,2023-02-24,active
ACC_CUST_01353_0,CUST_01353,credit,18319.41,2023-01-14,active
ACC_CUST_01354_0,CUST_01354,credit,22190.98,2022-02-13,active
ACC_CUST_01354_1,CUST_01354,loan,52224.82,2023-03-29,active
